year,Movie_Name,Budget,Contributors,Revenue
2010,Peepli Live,1.6),"['Anusha Rizvi', 'Omkar Das Manikpuri', 'Raghubir Yadav', 'Shalini Vatsa', 'Malaika Shenoy', 'Nawazuddin Siddiqui', 'Naseeruddin Shah']",6.5)(domestic gross)
2010,The Runaways,10,"['Floria Sigismondi', 'Dakota Fanning', 'Kristen Stewart', 'Michael Shannon']",4681651
2010,Raavan,4.9),"['Mani Ratnam', 'Vikram', 'Abhishek Bachchan', 'Aishwarya Rai', 'Govinda', 'Priyamani', 'Ravi Kishan', 'Nikhil Dwivedi']",4.6)
2010,Creation,15900000) (estimate),"['Jon Amiel', 'John Collee', 'Paul Bettany', 'Jennifer Connelly']",896298
2010,Skyline,1020,"['The Brothers Strause', 'Eric Balfour', 'Scottie Thompson', 'Brittany Daniel', 'Crystal Reed', 'David Zayas', 'Donald Faison']",78693371
2010,The Elite Squad 2,"9,509,65)","['Jos Padilha', 'Brulio Mantovani', 'Wagner Moura', 'Irandhir Santos', 'Milhem Cortaz', 'Andr Mattos', 'Maria Ribeiro']",63027681
2010,Here and There,300000,"['Darko Lungulov', 'David Thornton', 'Branislav Trifunovi', 'Cyndi Lauper', 'Mirjana Karanovi', 'Jelena Mra', 'Antone Pagan']",18000
2010,Harry Brown,7.3,"['Daniel Barber', 'Gary Young', 'Michael Caine', 'Emily Mortimer', 'Ben Drew', 'Charlie Creed-Miles', 'David Bradley', ""Jack O'Connell"", 'Sean Harris']",10309370
2010,Buried,2,"['Rodrigo Corts', 'Chris Sparling', 'Ryan Reynolds']",19.1
2010,The Joneses,10,"['Derrick Borte', 'Demi Moore', 'David Duchovny', 'Amber Heard', 'Ben Hollingsworth', 'Gary Cole', 'Lauren Hutton']",7022728
2010,Standing Ovation,5.6,"['Stewart Raffill', 'Stewart Raffill']",531806
2010,The A-Team,110,"['Joe Carnahan', 'Liam Neeson', 'Bradley Cooper', 'Jessica Biel', 'Quinton ""Rampage"" Jackson', 'Sharlto Copley', 'Patrick Wilson']",177238796
2010,The Spy Next Door,28,"['Brian Levant', 'Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus', 'George Lopez', 'Magns Scheving', 'Madeline Carroll']",45236543
2010,The Switch,19,"['Will Speck', 'Jennifer Aniston', 'Jason Bateman', 'Patrick Wilson', 'Juliette Lewis', 'Jeff Goldblum']",49830607
2011,The Tree of Life,32,"['Terrence Malick', 'Brad Pitt', 'Sean Penn', 'Jessica Chastain']",54303319
2011,Killer Elite,70,"['Gary McKendry', 'Clive Owen', 'Jason Statham', 'Robert De Niro']",56383756
2011,The Three Musketeers,75,"['Paul W. S. Anderson', 'Andrew Davies', 'Matthew Macfadyen', 'Logan Lerman', 'Ray Stevenson', 'Luke Evans', 'Milla Jovovich', 'Orlando Bloom', 'Christoph Waltz']",132274484
2011,Unknown,30,"['Jaume Collet-Serra', 'Liam Neeson', 'Diane Kruger', 'January Jones', 'Aidan Quinn', 'Frank Langella']",136123083
2011,The Devil's Double,19.1,"['Lee Tamahori', 'Dominic Cooper', 'Philip Quast', 'Ludivine Sagnier']",4807493
2011,50/50,8,"['Jonathan Levine', 'Will Reiser', 'Joseph Gordon-Levitt', 'Seth Rogen', 'Anna Kendrick', 'Bryce Dallas Howard', 'Anjelica Huston']",39187783
2011,Battle: Los Angeles,70,"['Jonathan Liebesman', 'Chris Bertolini', 'Aaron Eckhart', 'Michelle Rodriguez', 'Ramon Rodriguez', 'Bridget Moynahan', 'Ne-Yo', 'Michael Pea']",211819354
2011,Immortals,75,"['Tarsem Singh', 'Henry Cavill', 'Stephen Dorff', 'Luke Evans', 'Isabel Lucas', 'Kellan Lutz', 'Freida Pinto', 'Mickey Rourke']",226904017
2011,Rise of the Planet of the Apes,93,"['Rupert Wyatt', 'James Franco', 'Freida Pinto', 'John Lithgow', 'Brian Cox', 'Tom Felton', 'David Oyelowo', 'Andy Serkis']",481801049
2011,Harry Potter and the Deathly Hallows  Part 2,250(Shared with Part 1),"['David Yates', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",1341511219
2011,Drive Angry,4555,"['Patrick Lussier', 'Todd Farmer', 'Nicolas Cage', 'Amber Heard', 'William Fichtner', 'Billy Burke', 'Charlotte Ross', 'Katy Mixon', 'Tom Atkins']",28931401
2011,The Roommate,16,"['Christian E. Christiansen', 'Leighton Meester', 'Minka Kelly', 'Cam Gigandet', 'Danneel Harris', 'Matt Lanter', 'Aly Michalka', 'Katerina Graham', 'Cherilyn Wilson', 'Billy Zane', 'Frances Fisher', 'Tomas Arana', 'Nina Dobrev']",40492759 
2011,The Darkest Hour,30,"['Chris Gorak', 'Emile Hirsch', 'Olivia Thirlby', 'Max Minghella', 'Rachael Taylor']",64626786
2011,Like Crazy,250000,"['Drake Doremus', 'Ben York Jones', 'Anton Yelchin', 'Felicity Jones', 'Jennifer Lawrence', 'Alex Kingston']",3542353
2011,Final Destination 5,40,"['Steven Quale', 'Eric Heisserer', ""Nicholas D'Agosto"", 'Emma Bell', 'Miles Fisher', 'Arlen Escarpeta', 'David Koechner', 'Tony Todd']",157887643
2011,Scream 4,40,"['Wes Craven', 'Ehren Kruger', 'Scott Derrickson', 'David Arquette', 'Neve Campbell', 'Courteney Cox', 'Emma Roberts', 'Hayden Panettiere']",101314231
2011,Margaret,14000000,"['Kenneth Lonergan', 'Anna Paquin', 'Matt Damon', 'Mark Ruffalo', 'Kieran Culkin', 'Olivia Thirlby', 'Rosemarie DeWitt', 'J. Smith-Cameron', 'Matthew Broderick', 'Allison Janney', 'Jean Reno']",564864
2011,X-Men: First Class,140160,"['Matthew Vaughn', 'James McAvoy', 'Michael Fassbender', 'Rose Byrne', 'Jennifer Lawrence', 'January Jones', 'Nicholas Hoult', 'Oliver Platt', 'Jason Flemyng', 'Lucas Till', 'Edi Gathegi', 'Kevin Bacon']",353624124
2011,We Need to Talk About Kevin,7,"['Lynne Ramsay', 'Tilda Swinton', 'John C. Reilly', 'Ezra Miller']",7493626
2011,Anonymous,30,"['Roland Emmerich', 'John Orloff', 'Rhys Ifans', 'Vanessa Redgrave', 'Joely Richardson', 'David Thewlis', 'Xavier Samuel', 'Sebastian Armesto', 'Rafe Spall', 'Edward Hogg', 'Jamie Campbell Bower', 'Mark Rylance', 'Trystan Gravelle', 'Derek Jacobi']",15395087
2011,War Horse,66,"['Steven Spielberg', 'Jeremy Irvine', 'Emily Watson', 'David Thewlis', 'Niels Arestrup', 'Tom Hiddleston', 'Toby Kebbell', 'Peter Mullan', 'Patrick Kennedy']",177.6
2011,In the Land of Blood and Honey,13,"['Angelina Jolie', '[1]', 'Goran Kosti', 'Zana Marjanovi', 'Rade erbedija']",1203699
2011,Carnage,25,"['Roman Polanski', 'Jodie Foster', 'Kate Winslet', 'Christoph Waltz', 'John C. Reilly']",27603069
2011,New Year's Eve,56,"['Garry Marshall', 'Katherine Fugate', 'Halle Berry', 'Jessica Biel', 'Jon Bon Jovi', 'Abigail Breslin', 'Chris ""Ludacris"" Bridges', 'Robert De Niro', 'Josh Duhamel', 'Zac Efron', 'Hector Elizondo', 'Katherine Heigl', 'Ashton Kutcher', 'Seth Meyers', 'Lea Michele', 'Sarah Jessica Parker', 'Michelle Pfeiffer', 'Til Schweiger', 'Hilary Swank', 'Sofa Vergara']",142044638
2011,October Baby,1000000,"['Andrew Erwin', 'Jon Erwin', 'Jason Burkey', 'John Schneider', 'Jasmine Guy']",5357328
2011,Dream House,50,"['Jim Sheridan', 'Daniel Craig', 'Rachel Weisz', 'Naomi Watts', 'Marton Csokas']",38502340
2011,Dolphin Tale,37,"['Charles Martin Smith', 'Harry Connick, Jr', 'Ashley Judd', 'Nathan Gamble', 'Kris Kristofferson', 'Cozi Zuehlsdorff', 'Morgan Freeman']",95.4
2011,The Hangover Part II,80,"['Todd Phillips', 'Scot Armstrong', 'Craig Mazin', 'Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Ken Jeong', 'Jeffrey Tambor', 'Justin Bartha', 'Paul Giamatti']",586.8
2011,Thor,150,"['Kenneth Branagh', 'Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsgrd', 'Colm Feore', 'Ray Stevenson', 'Idris Elba', 'Kat Dennings', 'Rene Russo', 'Anthony Hopkins']",449.3
2011,The Skin I Live In,13516393,"['Pedro Almodvar', 'Antonio Banderas', 'Elena Anaya', 'Marisa Paredes', 'Jan Cornet', 'Roberto lamo']",30842353
2011,Beneath the Darkness,7,"['Dennis Quaid', 'Tony Oller', 'Aimee Teegarden']",9600
2011,Killer Joe,10,"['William Friedkin', 'Matthew McConaughey', 'Emile Hirsch', 'Juno Temple', 'Gina Gershon', 'Thomas Haden Church']",3665069
2011,Higher Ground,2,"['Vera Farmiga', 'Vera Farmiga', 'Joshua Leonard', 'Norbert Leo Butz', 'Dagmara Dominczyk', 'John Hawkes', 'Bill Irwin', 'Ebon Moss-Bachrach', 'Donna Murphy']",841733
2011,Paranormal Activity 3,5,"['Henry Joost', 'Ariel Schulman', 'Christopher B. Landon', 'Lauren Bittner', 'Chris Smith', 'Chloe Csengery']",207039844
2011,Damsels in Distress,BudgetAbout 3,"['Whit Stillman', 'Whit Stillman', 'Greta Gerwig', 'Adam Brody', 'Analeigh Tipton', 'Megalyn Echikunwoke', 'Carrie MacLemore', 'Hugo Becker', 'Ryan Metcalf']",1220699
2011,The Best Exotic Marigold Hotel,10,"['John Madden', 'Judi Dench', 'Bill Nighy', 'Penelope Wilton', 'Dev Patel', 'Celia Imrie', 'Ronald Pickup', 'Tom Wilkinson', 'Maggie Smith']",136836156
2011,The Muppets,45,"['James Bobin', 'Jason Segel', 'Nicholas Stoller', 'Amy Adams', 'Chris Cooper', 'Rashida Jones']",165.2
2011,Something Borrowed,35,"['Luke Greenfield', 'Ginnifer Goodwin', 'Kate Hudson', 'John Krasinski', 'Colin Egglesfield', 'Steve Howey', 'Ashley Williams']",60183821
2011,Soul Surfer,18,"['Sean McNamara', 'AnnaSophia Robb', 'Helen Hunt', 'Lorraine Nicholson', 'Carrie Underwood', 'Dennis Quaid']",47088990
2011,Sucker Punch,82,"['Zack Snyder', 'Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Jon Hamm', 'Scott Glenn']",89792502
2011,Rio,90,"['Carlos Saldanha', 'Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jemaine Clement', 'George Lopez', 'will.i.am', 'Jamie Foxx', 'Jake T. Austin', 'Tracy Morgan', 'Rodrigo Santoro']",484635760
2011,A Better Life,10,"['Chris Weitz', 'Demian Bichir']",1759252
2011,The Grey,25,"['Joe Carnahan', 'Liam Neeson', 'Frank Grillo', 'Dermot Mulroney', 'Dallas Roberts', 'Joe Anderson', 'Nonso Anozie', 'James Badge Dale']",77.3
2011,Friends with Benefits,35,"['Will Gluck', 'Justin Timberlake', 'Mila Kunis']",149542245 
2011,Gnomeo & Juliet,36,"['Kelly Asbury', 'James McAvoy', 'Emily Blunt', 'Michael Caine', 'Maggie Smith', 'Jason Statham', 'Jim Cummings', 'Patrick Stewart', 'Ashley Jensen', 'Stephen Merchant', 'Matt Lucas', 'Ozzy Osbourne']",194
2011,Paul,40,"['Greg Mottola', 'Simon Pegg', 'Nick Frost', 'Simon Pegg', 'Nick Frost', 'Seth Rogen']",98
2011,Zookeeper,80,"['Frank Coraci', 'Rosario Dawson', 'Leslie Bibb']",169852759
2011,Monte Carlo,20,"['Thomas Bezucha', 'Selena Gomez', 'Leighton Meester', 'Katie Cassidy', 'Cory Monteith', 'Andie MacDowell']",39667665
2011,Haywire,23,"['Steven Soderbergh', 'Lem Dobbs', 'Gina Carano', 'Michael Fassbender', 'Ewan McGregor', 'Bill Paxton', 'Channing Tatum', 'Antonio Banderas', 'Michael Douglas']",33372606
2011,Source Code,32,"['Duncan Jones', 'Ben Ripley', 'Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Jeffrey Wright']",147332697
2011,A Dangerous Method,18,"['David Cronenberg', 'Keira Knightley', 'Viggo Mortensen', 'Michael Fassbender', 'Vincent Cassel']",27462041
2011,Bellflower,17000,['Evan Glodell'],168226
2011,30 Minutes or Less,28,"['Ruben Fleischer', 'Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari', 'Nick Swardson', 'Fred Ward']",40547440
2011,Moneyball,50,"['Bennett Miller', 'Jonah Hill', 'Philip Seymour Hoffman']",110.2
2011,Footloose,24,"['Craig Brewer', 'Kenny Wormald', 'Julianne Hough', 'Andie MacDowell', 'Dennis Quaid']",62701289
2011,Your Sister's Sister,125000,"['Lynn Shelton', 'Emily Blunt', 'Rosemarie DeWitt', 'Mark Duplass']",3242802
2011,Warrior,25,"[""Gavin O'Connor"", 'Joel Edgerton', 'Tom Hardy', 'Jennifer Morrison', 'Frank Grillo', 'Nick Nolte']",23.06
2011,Shark Night,25,"['David R. Ellis', 'Will Hayes', 'Sara Paxton', 'Dustin Milligan', 'Chris Carmack', 'Katharine McPhee', 'Donal Logue', 'Joshua Leonard', 'Joel David Moore']",40136479
2011,Shame,Budget4.2,"['Steve McQueen', 'Abi Morgan', 'Michael Fassbender', 'Carey Mulligan', 'James Badge Dale', 'Nicole Beharie']",Box office11.1
2011,Season of the Witch,40,"['Dominic Sena', 'Brett Ratner', 'Bragi F. Schut', 'Nicolas Cage', 'Ron Perlman', 'Stephen Campbell Moore', 'Claire Foy', 'Stephen Graham', 'Ulrich Thomsen', 'Robert Sheehan', 'Christopher Lee']",91.6
2011,Limitless,27,"['Neil Burger', 'Bradley Cooper', 'Abbie Cornish', 'Robert De Niro']",161849455
2011,Hobo with a Shotgun,3,"['Jason Eisener', 'Rutger Hauer', 'Molly Dunsworth', 'Brian Downey', 'Gregory Smith']",748453
2011,I Am Number Four,50,"['D. J. Caruso', 'Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Callan McAuliffe', 'Kevin Durand']",149.9
2011,Attack the Block,Budget8,"['Joe Cornish', 'Jodie Whittaker', 'John Boyega', 'Alex Esmail', 'Franz Drameh', 'Leeon Jones', 'Luke Treadaway', 'Nick Frost']",5824175
2011,Jack and Jill,79,"['Dennis Dugan', 'Adam Sandler', 'Al Pacino', 'Katie Holmes']",149673788
2011,Friends with Kids,10,"['Jennifer Westfeldt', 'Adam Scott', 'Jennifer Westfeldt', 'Jon Hamm', 'Kristen Wiig', 'Maya Rudolph', ""Chris O'Dowd"", 'Megan Fox', 'Edward Burns']",12186625
2011,The Guard,6,"['John Michael McDonagh', 'Brendan Gleeson', 'Don Cheadle', 'Mark Strong', 'Liam Cunningham', 'Fionnula Flanagan']",19560274
2011,The Iron Lady,Budget8.2,"['Phyllida Lloyd', 'Abi Morgan', 'Meryl Streep', 'Jim Broadbent', 'Anthony Head', 'Richard E. Grant', 'Iain Glen', 'Olivia Colman']",115
2011,The Twilight Saga: Breaking Dawn  Part 1,110,"['Bill Condon', 'Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Kellan Lutz', 'Nikki Reed', 'Jackson Rathbone', 'Ashley Greene']",712171856
2011,The Divide,3000000,"['Xavier Gens', 'Lauren German', 'Michael Biehn', 'Milo Ventimiglia', 'Courtney B. Vance', 'Michael Eklund', 'Abbey Thickson', 'Ashton Holmes', 'Rosanna Arquette']",130839
2011,Your Highness,50,"['David Gordon Green', 'Danny McBride', 'Ben Best', 'James Franco', 'Natalie Portman', 'Zooey Deschanel', 'Justin Theroux', 'Toby Jones', 'Damian Lewis']",24.9
2011,Sound of My Voice,135000,"['Zal Batmanglij', 'Christopher Denham']",408015
2011,Arthur,40,"['Jason Winer', 'Russell Brand', 'Helen Mirren', 'Jennifer Garner', 'Luis Guzmn', 'Greta Gerwig', 'Nick Nolte']",45735397
2011,Real Steel,110,"['Shawn Levy', 'Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly', 'Anthony Mackie', 'Kevin Durand']",299.3
2011,Bol,"BudgetPKR 200,000,00","['Saqlain Nawaz', 'Shoaib Mansoor', 'Humaima Malik', 'Atif Aslam', 'Mahira Khan', 'Iman Ali', 'Amr Kashmiri', 'Shafqat Cheema', 'Manzar Sehbai', 'Zaib Rehman']",Box officePKR 89 crore
2011,Rango,135,"['Gore Verbinski', 'Johnny Depp', 'Isla Fisher', 'Abigail Breslin', 'Ned Beatty', 'Alfred Molina', 'Bill Nighy', 'Stephen Root', 'Harry Dean Stanton', 'Ray Winstone', 'Timothy Olyphant']",245724603
2011,Conan the Barbarian,90,"['Marcus Nispel', 'Thomas Dean Donnelly\nJoshua Oppenheimer', 'Sean Hood', 'Jason Momoa', 'Rachel Nichols', 'Stephen Lang', 'Rose McGowan', 'Sad Taghmaoui', 'Leo Howard', 'Bob Sapp', 'Ron Perlman']",48795021
2011,Fright Night,30,"['Craig Gillespie', 'Anton Yelchin', 'Colin Farrell', 'Christopher Mintz-Plasse', 'David Tennant', 'Imogen Poots', 'Toni Collette']",41002607
2011,A Separation,500000,"['Asghar Farhadi', 'Leila Hatami', 'Peyman Moaadi', 'Shahab Hosseini', 'Sareh Bayat', 'Sarina Farhadi', 'Merila Zarei']",22926616 (Worldwide)
2011,The Artist,15,"['Michel Hazanavicius', 'Jean Dujardin', 'Brnice Bejo']",133.4
2011,Tinker Tailor Soldier Spy,21,"['Tomas Alfredson', 'Gary Oldman', 'Colin Firth', 'Tom Hardy', 'John Hurt', 'Toby Jones', 'Mark Strong', 'Benedict Cumberbatch', 'Ciarn Hinds']",80630608
2011,Green Lantern,200,"['Martin Campbell', 'Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong', 'Angela Bassett', 'Tim Robbins', 'Temuera Morrison', 'Geoffrey Rush', 'Michael Clarke Duncan']",219851172
2011,Apollo 18,5,"['Gonzalo Lpez-Gallego', 'Warren Christie', 'Lloyd Owen', 'Ryan Robbins']",25562924
2011,Sherlock Holmes: A Game of Shadows,125,"['Guy Ritchie', 'Kieran Mulroney', 'Robert Downey, Jr.', 'Jude Law', 'Noomi Rapace', 'Jared Harris', 'Rachel McAdams', 'Eddie Marsan']",545448418
2011,Take Shelter,5,"['Jeff Nichols', 'Michael Shannon', 'Jessica Chastain', 'Shea Whigham', 'Katy Mixon', 'Kathy Baker']",3077604
2011,Horrible Bosses,37,"['Seth Gordon', 'Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Jennifer Aniston', 'Colin Farrell', 'Kevin Spacey', 'Donald Sutherland', 'Jamie Foxx']",209.6
2011,Midnight in Paris,17,"['Woody Allen', 'Kathy Bates', 'Adrien Brody', 'Carla Bruni', 'Marion Cotillard', 'Rachel McAdams', 'Michael Sheen', 'Owen Wilson']",151119219
2011,The Raid: Redemption,1.1,"['Gareth Evans', 'Iko Uwais', 'Joe Taslim', 'Donny Alamsyah']",14.1
2011,Headhunters,Budget30  NOK,"['Morten Tyldum', 'Aksel Hennie', 'Synnve Macody Lund', 'Nikolaj Coster-Waldau', 'Julie lgaard']",15391296
2011,Captain America: The First Avenger,140,"['Joe Johnston', 'Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Hayley Atwell', 'Sebastian Stan', 'Dominic Cooper', 'Neal McDonough', 'Derek Luke', 'Stanley Tucci']",370.6
2011,Puss in Boots,130,"['Chris Miller', 'Tom Wheeler', 'Will Davies', 'Brian Lynch', 'Antonio Banderas', 'Zach Galifianakis', 'Salma Hayek', 'Billy Bob Thornton', 'Amy Sedaris']",554987477
2011,Young Adult,12,"['Jason Reitman', 'Charlize Theron', 'Patton Oswalt', 'Patrick Wilson', 'Elizabeth Reaser', 'Collette Wolfe']",22654650
2011,The Rum Diary,45,"['Bruce Robinson', 'Aaron Eckhart', 'Michael Rispoli', 'Amber Heard', 'Richard Jenkins', 'Giovanni Ribisi']",23.9
2011,A Very Harold & Kumar 3D Christmas,19,"['Jon Hurwitz', 'Hayden Schlossberg', 'John Cho', 'Kal Penn', 'Neil Patrick Harris', 'Danneel Harris', 'Paula Garcs', 'Danny Trejo', 'Amir Blumenfeld']",35387212 
2011,Mr. Popper's Penguins,55,"['Mark Waters', 'Jim Carrey', 'Carla Gugino', 'Madeline Carroll', 'Clark Gregg', 'Angela Lansbury']",187361754 
2011,Bad Teacher,20,"['Jake Kasdan', 'Lee Eisenberg', 'Gene Stupnitsky', 'Cameron Diaz', 'Justin Timberlake', 'Lucy Punch', 'John Michael Higgins', 'Phyllis Smith', 'Jason Segel']",216197492
2011,The Smurfs,110,"['Raja Gosnell', 'Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Sofia Vergara', 'Tim Gunn', 'Jonathan Winters', 'Katy Perry', 'Fred Armisen', 'Alan Cumming', 'Anton Yelchin', 'George Lopez']",563749323
2011,What's Your Number?,20,"['Mark Mylod', 'Anna Faris', 'Chris Evans', 'Ari Graynor', 'Dave Annable', 'Joel McHale', 'Ed Begley, Jr.', 'Blythe Danner', 'Heather Burns', 'Eliza Coupe', 'Tika Sumpter', 'Oliver Jackson-Cohen']",30426096
2011,You're Next,1,"['Adam Wingard', 'Sharni Vinson', 'Wendy Glenn', 'A. J. Bowen', 'Joe Swanberg']",25006212
2011,Prom,8,"['Joe Nussbaum', 'Aimee Teegarden', 'Thomas McDonell', 'Cameron Monaghan', 'Yin Chang', 'Nicholas Braun', 'Dean Norris', 'Danielle Campbell', 'Nolan Sotillo', 'Christine Elise', 'Raini Rodriguez']",10.1
2011,We Bought a Zoo,50,"['Cameron Crowe', 'Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Patrick Fugit', 'Elle Fanning', 'Colin Ford', 'John Michael Higgins']",120081841
2011,POM Wonderful Presents: The Greatest Movie Ever Sold,1.5,"['Morgan Spurlock', 'J.J. Abrams', 'Jimmy Kimmel']",700000 approx. (USA) (28 August 2011)
2011,I Don't Know How She Does It,24,"['Douglas McGrath', 'Sarah Jessica Parker', 'Pierce Brosnan', 'Greg Kinnear', 'Christina Hendricks', 'Olivia Munn', 'Busy Phillips']",30551495
2011,Bridesmaids,32.5,"['Paul Feig', 'Annie Mumolo', 'Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', ""Chris O'Dowd"", 'Melissa McCarthy', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Jill Clayburgh', 'Matt Lucas', 'Rebel Wilson', 'Michael Hitchcock']",288383523
2011,Winnie the Pooh,30,"['Stephen J. Anderson', 'Jim Cummings', 'Travis Oates', 'Tom Kenny', 'Craig Ferguson', 'Bud Luckey', 'Kristen Anderson-Lopez']",44.7
2011,The Adventures of Tintin: Secret of the Unicorn,135,"['Steven Spielberg', 'Steven Moffat', 'Edgar Wright', 'Joe Cornish', 'Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg', 'Daniel Mays', 'Mackenzie Crook', 'Toby Jones', 'Gad Elmaleh']",374
2011,The Girl with the Dragon Tattoo,90,"['David Fincher', 'Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgrd', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson']",232617430
2011,Take Me Home Tonight,19,"['Michael Dowse', 'Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer']",6923891
2011,Beastly,17,"['Daniel Barnz', 'Vanessa Hudgens', 'Alex Pettyfer', 'Mary-Kate Olsen', 'Peter Krause', 'Lisa Gay Hamilton', 'Neil Patrick Harris']",43165571
2011,Restless,8,"['Gus Van Sant', 'Henry Hopper', 'Mia Wasikowska']",2510117
2011,No Strings Attached,25,"['Ivan Reitman', 'Natalie Portman', 'Ashton Kutcher', 'Cary Elwes', 'Kevin Kline']",149228077
2011,The Big Year,41,"['David Frankel', '[1]', 'Howard Franklin', 'Steve Martin', 'Jack Black', 'Owen Wilson', 'Rosamund Pike', 'JoBeth Williams', 'Rashida Jones']",7448385
2011,Abduction,35,"['John Singleton', 'Shawn Christensen', 'Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jason Isaacs', 'Maria Bello', 'Sigourney Weaver', 'Michael Nyqvist', 'Dermot Mulroney']",82087155
2011,Another Earth,100000,"['Mike Cahill', 'Brit Marling', 'William Mapother']",1776935
2011,Madea's Big Happy Family,25,"['Tyler Perry', 'Tyler Perry', 'Loretta Devine', 'Shad ""Bow Wow"" Moss', 'David Mann', 'Cassi Davis', 'Tamela Mann', 'Lauren London', 'Isaiah Mustafa', 'Rodney Perry', 'Shannon Kane', 'Teyana Taylor']",54161287
2011,Cowboys & Aliens,163,"['Jon Favreau', 'Daniel Craig', 'Harrison Ford', 'Olivia Wilde']",174822325
2011,Violet & Daisy,8,"['Geoffrey S. Fletcher', 'Saoirse Ronan', 'Alexis Bledel', 'Marianne Jean-Baptiste', 'Danny Trejo', 'James Gandolfini']",17186
2011,"Crazy, Stupid, Love.",50,"['Glenn Ficarra', 'John Requa', 'Dan Fogelman', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'John Carroll Lynch', 'Marisa Tomei', 'Analeigh Tipton', 'Kevin Bacon']",142851197
2011,Sanctum,30,"['Alister Grierson', 'Richard Roxburgh', 'Rhys Wakefield', 'Daniel Wyllie', 'Ioan Gruffudd']",108609310
